prop,option,nodes,material,thickness,width.0,width.1,width.2,height.0,height.1,height.2,category.0,category.1,category.2,category.3,nativeModel,nativeModelSettings,notes,productLink,xmodel,image.0,image.1,image.2,image.3,image.4,image.5,image.6
The Mean One,Talking,272,Coro,10,,,,72,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Mean One - Talking.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Grinch-Singing-272.JPG?v=1563632445,,,,,,
Tombstone,With Matrix and Skull,375,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - With Matrix and Skull.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Tombstone2-1.jpg?v=1568496704,,,,,,
Tombstone,Without Matrix,175,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - Without Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20180820_203413-2-e1534822887948.jpg?v=1568496704,,,,,,
Tombstone,Without Skull,315,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/TombstoneMatrix-1.jpg?v=1568496704,,,,,,
Tombstone,RIP,151,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - RIP.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Tombstone_RIP.jpg?v=1568496704,,,,,,
Torah A,,296,Coro,10,27,,,44,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Torah_1.JPG?v=1550872134,,,,,,
Triune Tomb,,730,Coro,10,32,,,46,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/products/triune-tomb?_pos=1&_sid=1fefd5776&_ss=r,Triune Tomb.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200221-091539_25dccb3b-70c2-4b0b-b268-dd3fd14e0793.jpg?v=1582572162,,,,,,
Warm Hugs Snowman,,139,Coro,10,,,,37,,,Figures,Magical,,,,,,https://gilbertengineeringusa.com/,Warm Hugs Snowman.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20181106_183721-1.jpg?v=1550872135,,,,,,
Whimsical Tree,,200,Coro,10,,,,46,,,Trees,Magical,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-153433779440607.png?v=1580757765,,,,,,
Widowmaker 300,,300,Coro,10,,,,47,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,WidowMaker 300.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190913-222027_500x.jpg?v=1569176974,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190913-222027_800x.jpg?v=1569176974,,,,,
Wreath 32,,192,Coro,10,32,,,32,,,Wreaths,,,,Circle,"Layer Sizes = 64,64,64",,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200417_150017_800x.jpg?v=1587161101,,,,,,
XKF330 Snowflake,,330,Coro,10,45,,,45,,,Flakes,,,,,,,https://gilbertengineeringusa.com/,XKF 330.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-2523213834558004.jpg?v=1579548164,,,,,,
Xmas Tree 53,,100,Coro,10,24,,,53,,,Trees,,,,,,,https://gilbertengineeringusa.com/,Xmas Tree 53.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20181204_211206-1-e1543984507327_169caa46-de4c-4101-a04c-c80760315cf7_800x.jpg?v=1569145640,,,,,,
XMF300 Modular Snowflake,,300,Coro,10,47,,,47,,,Flakes,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190912-212954.jpg?v=1579548164,,,,,,
Zombie Flake A,,147,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - A.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Zombie_Flake_A_2_800x.JPG?v=1569148704,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190218-221305_800x.jpg?v=1569148921,,,,,
Zombie Flake B,,123,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - B.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Zombie_Flake_B_123_800x.JPG?v=1569148708,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190218-221318_800x.jpg?v=1569148921,,,,,
Zombie Flake C,,130,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - C.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190223_104208_800x.jpg?v=1569149169,,,,,,
Mini Men Bob,,386,Coro,10,,,,38,,,Figures,Singing,,,,,,https://gilbertengineeringusa.com/products/mini-men-bob-stuart-kevin?_pos=1&_sid=c45f7cbe3&_ss=r,GE-Bob (1).xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200510_213946_500x.jpg?v=1589174061,,,,,,
Mini Men Stuart,,365,Coro,10,,,,41,,,Figures,Singing,,,,,,https://gilbertengineeringusa.com/products/mini-men-bob-stuart-kevin?_pos=1&_sid=c45f7cbe3&_ss=r,GE-Stuart.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200510_213924_500x.jpg?v=1589174062,,,,,,
Mini Men Kevin,,394,Coro,10,,,,45,,,Figures,Singing,,,,,,https://gilbertengineeringusa.com/products/mini-men-bob-stuart-kevin?_pos=1&_sid=c45f7cbe3&_ss=r,GE-Kevin.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200510_214009_500x.jpg?v=1589174061,,,,,,
Gnome Talking,,250,Coro,10,,,,46,,,Figures,Singing,,,,,,https://gilbertengineeringusa.com/products/impression-christmas-gnome?_pos=2&_sid=d6649697a&_ss=r,GE-Gnome-Talking.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200504_165856_500x.jpg?v=1588636877,,,,,,
Gnome Non Talking,,170,Coro,10,,,,46,,,Figures,Singing,,,,,,https://gilbertengineeringusa.com/products/impression-christmas-gnome?_pos=2&_sid=cd0b8e8f6&_ss=r,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200504_165837_500x.jpg?v=1588636877,,,,,,
Strawberry Large,,150,Coro,10,34,,,47,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/impression-strawberries?_pos=1&_sid=d3cd66bc7&_ss=r,GE Strawberry Large.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_540289090250709_500x.png?v=1587918245,,,,,,
Strawberry Small,,150,Coro,10,23,,,28,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/impression-strawberries?_pos=1&_sid=d3cd66bc7&_ss=r,GE Strawberry Small.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_540289090250709_500x.png?v=1587918245,,,,,,
GE - Class Of Sign,,93,Coro,10,55,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/class-of-2020-sign?_pos=2&_sid=e4b4926fc&_ss=r,GE - Class Of Sign.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_1287380258129988_500x.png?v=1587838561,,,,,,
Class of 2020 Sign,,155,Coro,10,55,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/class-of-2020-sign?_pos=2&_sid=e4b4926fc&_ss=r,GE - Class of 2020 Sign.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_2750217121767341_500x.png?v=1587838560,,,,,,
Trippy Triangle,,590,Coro,10,46,,,46,,,Misc,,,,,,,https://gilbertengineeringusa.com/search?type=product&q=triangle*,GE Trippy Triangle.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200509_181429_500x.jpg?v=1589073336,,,,,,
Baby Pod,,650,Coro,10,46,,,46,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/yoda-baby-matrix?_pos=2&_sid=7f72353ee&_ss=r,GE Baby Pod Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200505_075812_500x.jpg?v=1588690971,,,,,,
T-Fighter,,200,Coro,10,46,,,46,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/ge-t-fighter?_pos=1&_sid=52050e8b5&_ss=r,GE - T-Fighter.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200504_213118_500x.jpg?v=1588653254,,,,,,
X-Fighter,,165,Coro,10,46,,,60,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/ge-x-fighter?_pos=1&_sid=187a81f7c&_ss=r,GE - XFighter.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200504_214300_500x.jpg?v=1588653905,,,,,,
Rebel Symbol,,200,Coro,10,46,,,46,,,Symbols,,,,,,,https://gilbertengineeringusa.com/products/ge-rebel-symbol?_pos=1&_sid=d895ef82f&_ss=r,GE - Rebel Symbol.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200504_201013_500x.jpg?v=1588653319,,,,,,
Grad Cap,,111,Coro,10,36,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/graduation-cap?_pos=1&_sid=6cabe1c34&_ss=r,GE - Grad Cap.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200512_211657_500x.jpg?v=1589343489,,,,,,
Grad Cap w Matrix,,244,Coro,10,36,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/graduation-cap?_pos=1&_sid=6cabe1c34&_ss=r,GE - Grad Cap w-matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200512_211643_500x.jpg?v=1589343489,,,,,,
Mega Rainbow,,1050,Coro,10,86,,,48,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/rainbows?_pos=1&_sid=3740e82d5&_ss=r,Mega Rainbow.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200420_183018_500x.jpg?v=1587432666,,,,,,
Small Rainbow,,380,Coro,10,48,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/rainbows?_pos=1&_sid=3740e82d5&_ss=r,GE-Rainbow.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200420_183018_500x.jpg?v=1587432666,,,,,,
Treble Clef,,182,Coro,10,17,,,45,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/musical-notes?_pos=1&_sid=6702586f5&_ss=r,GE - Treble Clef.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200422_121841_500x.jpg?v=1587583681,,,,,,
Quarter Note,,59,Coro,10,14,,,34.5,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/musical-notes?variant=31617267761254,GE - Quarter Note.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200421_140537_500x.jpg?v=1587510733,,,,,,
Eighth Note,,76,Coro,10,22,,,34.5,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/musical-notes?variant=31617267695718,GE - Eighth Note.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200421_140324_500x.jpg?v=1587510733,,,,,,
Double Quarter Note,,275,Coro,10,33.5,,,34.5,,,Misc,,,,,,,https://gilbertengineeringusa.com/products/musical-notes?variant=31617267892326,GE - Double Quarter Note.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200421_140303_500x.jpg?v=1587510732,,,,,,
State Love TX,,134,Coro,10,46,,,45,,,Misc,Signs,,,,,,https://gilbertengineeringusa.com/products/state-love-tx-more-on-their-way?_pos=1&_sid=a90114e50&_ss=r,GE - State Love - TX.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190720-182657_500x.jpg?v=1579134478,,,,,,
Superstar,,2070,Coro,10,90,,,,,,Stars,,,,,,,https://gilbertengineeringusa.com/products/monster-star?_pos=1&_sid=54beee62c&_ss=r,GE-Super-Star.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200516_224210_500x.jpg?v=1589844299,,,,,,
Chimney w matrix,,400,Coro,10,37,,,37,,,Figures,,,,,,,https://gilbertengineeringusa.com/products/chimney-with-toppers,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200509_151726_500x.jpg?v=1589062772,,,,,,
Chimney w no matrix,,,Coro,10,37,,,37,,,Figures,,,,,,,https://gilbertengineeringusa.com/products/chimney-with-toppers,GE-Chimney.xmodel,,,,,,,
Chimney Topper Mean One,,157,Coro,10,25,,,46,,,Figures,,,,,,,https://gilbertengineeringusa.com/products/chimney-with-toppers?variant=31746028601446,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200509_151631_500x.jpg?v=1589062772,,,,,,
Chimney Topper Santa,,297,Coro,10,35,,,34,,,Figures,,,,,,,https://gilbertengineeringusa.com/products/chimney-with-toppers?variant=31746028535910,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200509_151620_500x.jpg?v=1589062772,,,,,,
Chimney Topper Santa Legs,,135,Coro,10,34,,,35,,,Figures,,,,,,,https://gilbertengineeringusa.com/products/chimney-with-toppers?variant=31746028568678,GE-Santas-Legs (1).xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200509_151702_500x.jpg?v=1589062771,,,,,,
